,summary,Winter,Energie,Politik,Gesundheit,word
auch wegen,2.0942459448453654,-0.12183212346685358,0.04769299591380111,-0.009638362169964552,0.05425676415259241,auch wegen
wegen förderung,2.07835242984898,-0.11421404454611185,0.041235609389669844,-0.0020202832492227365,0.061874843073334296,wegen förderung
Förderanträge,2.0459578306104893,-0.09850462241203566,0.027627587624416992,0.013689138884853166,0.07758426520741042,Förderanträge
zahl förderantrag,2.0459578306104893,-0.09850462241203566,0.027627587624416992,0.013689138884853166,0.07758426520741042,zahl förderantrag
förderantrag zuletzt,2.024459960669115,-0.08794154464693091,0.01824935550831465,0.024252216649958126,0.08814734297251518,förderantrag zuletzt
verdoppelt,2.0180805201357916,-0.08478538783947065,0.0154106479887716,0.027408373457418457,0.09130349977997532,verdoppelt
zuletzt verdoppel,2.0180805201357916,-0.08478538783947065,0.0154106479887716,0.027408373457418457,0.09130349977997532,zuletzt verdoppel
jetzt geb,2.0121572360605184,-0.08184596406426779,0.012751504613079431,0.03034779723262124,0.09424292355517827,jetzt geb
licht weit,2.0322596564538333,-0.09178687098531864,0.021685033713808036,0.020406890311570353,0.08430201663412747,licht weit
weit förderung,2.03982971794597,-0.09550489852187782,0.024983311707143477,0.0166888627750112,0.08058398909756832,weit förderung
förderung jahr,2.055986851073812,-0.10339451792516637,0.03190625597699731,0.00879924337172247,0.07269436969427966,förderung jahr
angesichts klimawandel,2.0925448262435906,-0.12101951123548485,0.047008512356231075,-0.008825749938595858,0.055069376383961276,angesichts klimawandel
klimawandel ukraine-krieg,2.1170202684353057,-0.13264813198269937,0.05670696808624183,-0.020454370685810346,0.04344075563674662,klimawandel ukraine-krieg
Energie-Unsicherheit,2.1625081303685403,-0.15390728526963818,0.07391527725226535,-0.04171352397274911,0.0221816023498077,Energie-Unsicherheit
ukraine-krieg energie-unsicherheit,2.1625081303685403,-0.15390728526963818,0.07391527725226535,-0.04171352397274911,0.0221816023498077,ukraine-krieg energie-unsicherheit
energie-unsicherheit denk,2.248388516632587,-0.19285231052680937,0.1037935037849482,-0.08065854922992027,-0.016763422907363244,energie-unsicherheit denk
denk viele,4.035280979449489,-0.777714500593581,-0.29208228263564273,0.6357446974601334,0.9508621857108441,denk viele
viele daran,2.3426151964994983,-0.23390647640016138,0.1331716698979366,-0.12171271510327245,-0.05781758878071534,viele daran
daran alt,2.510876482863526,-0.303270454293617,0.17842530579830937,-0.1910766929967279,-0.12718156667417088,daran alt
alt öl-,2.6454908884739745,-0.3554952049406494,0.20928891196944424,-0.24330144364376036,-0.17940631732120352,alt öl-
umweltfreundlicheres,2.3852334141799987,-0.25193555287711056,0.14543917374262194,-0.13974179158022157,-0.07584666525766458,umweltfreundlicheres
gasheizung umweltfreundlich,2.3852334141799987,-0.25193555287711056,0.14543917374262194,-0.13974179158022157,-0.07584666525766458,gasheizung umweltfreundlich
umweltfreundlich system,2.2276583147134024,-0.1835895164051632,0.09687194615186145,-0.07139575510827427,-0.007500628785717162,umweltfreundlich system
tauschen,2.1857755176887417,-0.16460925932432327,0.08233212359490612,-0.052415498027434206,0.011479628295122743,tauschen
system tausch,2.1857755176887417,-0.16460925932432327,0.08233212359490612,-0.052415498027434206,0.011479628295122743,system tausch
was bund,2.13275531540016,-0.14005328482368107,0.06277643984615605,-0.027859523526791923,0.036035602795764905,was bund
land vielen,2.1013306651165227,-0.1252093598582467,0.050526784103851544,-0.01301559856135775,0.050879527761199236,land vielen
Ge…,2.089221578601804,-0.11943011191488558,0.04566675408604374,-0.007236350617996717,0.05665877570456038,Ge…
vielen ge…,2.089221578601804,-0.11943011191488558,0.04566675408604374,-0.007236350617996717,0.05665877570456038,vielen ge…
+1800,2.0813438619873543,-0.11565233832729022,0.04246173936284228,-0.0034585770304009695,0.060436549292155965,+1800
ge… +1800,2.0813438619873543,-0.11565233832729022,0.04246173936284228,-0.0034585770304009695,0.060436549292155965,ge… +1800
+1800 chars,2.0726198419939577,-0.11145199694663438,0.03887180394380605,0.0007417643502544202,0.06463689067281146,+1800 chars
Carbon,2.062053870209886,-0.10634107622135273,0.03446565199203346,0.00585268507553637,0.06974781139809345,Carbon
global carbon,2.062053870209886,-0.10634107622135273,0.03446565199203346,0.00585268507553637,0.06974781139809345,global carbon
Budget,2.071236032712316,-0.1107841120708461,0.038298394616822565,0.0014096492260428594,0.0653047755486,Budget
carbon budget,2.071236032712316,-0.1107841120708461,0.038298394616822565,0.0014096492260428594,0.0653047755486,carbon budget
budget 2022,2.0813438619873543,-0.11565233832729022,0.04246173936284228,-0.0034585770304009695,0.060436549292155965,budget 2022
2022 global,2.6267062902163505,-0.3483692659404597,0.20522664952690045,-0.2361755046435706,-0.1722803783210136,2022 global
CO2-Emissionen,2.3188466885623478,-0.22370851082042287,0.126065584557808,-0.1115147495235339,-0.04761962320097682,CO2-Emissionen
global co2-emission,2.3188466885623478,-0.22370851082042287,0.126065584557808,-0.1115147495235339,-0.04761962320097682,global co2-emission
Vor-Pandemie-Niveau,2.168751982509141,-0.15679044458267977,0.07619868307866098,-0.04459668328579072,0.01929844303676615,Vor-Pandemie-Niveau
co2-emission vor-pandemie-niveau,2.168751982509141,-0.15679044458267977,0.07619868307866098,-0.04459668328579072,0.01929844303676615,co2-emission vor-pandemie-niveau
vor-pandemie-niveau 2022,2.0813438619873543,-0.11565233832729022,0.04246173936284228,-0.0034585770304009695,0.060436549292155965,vor-pandemie-niveau 2022
global fast,2.3974852662604675,-0.25705894804172685,0.148858211493899,-0.1448651867448378,-0.08097006042228085,global fast
Kohlenstoffdioxid,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,Kohlenstoffdioxid
fast kohlenstoffdioxid,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,fast kohlenstoffdioxid
ausgestoßen,2.4243953567932137,-0.2682207216396604,0.1562068319644547,-0.15602696034277144,-0.09213183402021445,ausgestoßen
kohlenstoffdioxid ausstoß,2.4243953567932137,-0.2682207216396604,0.1562068319644547,-0.15602696034277144,-0.09213183402021445,kohlenstoffdioxid ausstoß
Rekordjahr,2.218262491380703,-0.17936279364933125,0.09367606052066337,-0.06716903235244218,-0.0032739060298852345,Rekordjahr
ausstoß rekordjahr,2.218262491380703,-0.17936279364933125,0.09367606052066337,-0.06716903235244218,-0.0032739060298852345,ausstoß rekordjahr
rekordjahr 2019,2.1753055069659375,-0.1598076833943055,0.07857569250914997,-0.047613922097416626,0.016281204225140473,rekordjahr 2019
2019 zeig,2.1565502098210474,-0.15114838559415755,0.07171919687002182,-0.03895462429726868,0.024940502025288358,2019 zeig
Hochrechnung,2.1280417615790364,-0.13784076183382585,0.060971549770329196,-0.02564700053693669,0.03824812578562034,Hochrechnung
zeig hochrechnung,2.1280417615790364,-0.13784076183382585,0.060971549770329196,-0.02564700053693669,0.03824812578562034,zeig hochrechnung
dabei geb,2.579273385211391,-0.33014629137314233,0.1946283436093802,-0.2179525300762533,-0.15405740375369642,dabei geb
regional,2.8113714210324603,0.3245351761204433,-0.07975486183575313,-0.30411721892530813,-0.24022209260275124,regional
geb regional,2.076888743212804,-0.11350954310527918,0.04063383595693403,-0.0013157818083901775,0.06257934451416693,geb regional
regional deutlich,2.0645912170080876,-0.10757081469623181,0.03552965167669356,0.004622946600657106,0.06851807292321421,regional deutlich
deutlich unterschied,2.052523322655738,-0.10170849107256288,0.030435407205481997,0.010485270224326146,0.07438039654688304,deutlich unterschied
drastischer,2.0322596564538333,-0.09178687098531864,0.021685033713808036,0.020406890311570353,0.08430201663412747,drastischer
trotz drastisch,2.0322596564538333,-0.09178687098531864,0.021685033713808036,0.020406890311570353,0.08430201663412747,trotz drastisch
drastisch warnung,2.0220105257412615,-0.08673089193847607,0.0171624826143654,0.025462869358412916,0.08935799568096998,drastisch warnung
warnung klimakrise,2.0114462143833904,-0.08149253873630673,0.012430774824734574,0.030701222560582345,0.09459634888313916,warnung klimakrise
klimakrise bleib,2.004016017014374,-0.07779174145763411,0.009059306531820218,0.034402019839254935,0.09829714616181201,klimakrise bleib
globalen,1.9966423493848309,-0.0741055101907477,0.005677280590942095,0.03808825110614144,0.10198337742869838,globalen
bleib global,1.9966423493848309,-0.0741055101907477,0.005677280590942095,0.03808825110614144,0.10198337742869838,bleib global
co2-emission rekordniveau,1.9818241422836316,-0.06665627031127262,-0.0012308243695314351,0.04553749098561639,0.10943261730817345,co2-emission rekordniveau
Anzeichen,1.9691688395765832,-0.06025011062175745,-0.007251716300422224,0.051943650675131695,0.11583877699768844,Anzeichen
geb anzeichen,1.9691688395765832,-0.06025011062175745,-0.007251716300422224,0.051943650675131695,0.11583877699768844,geb anzeichen
anzeichen rückgang,1.9616495285687263,-0.05642428125225478,-0.010883387180119341,0.05576948004463432,0.11966460636719131,anzeichen rückgang
rückgang teil,1.957858610006919,-0.05448989580904891,-0.01272995082248946,0.05770386548784011,0.12159899181039706,rückgang teil
Wissenschaftlergruppe,1.95396765640349,-0.05250056672251927,-0.014636266627903316,0.05969319457436972,0.12358832089692665,Wissenschaftlergruppe
teil wissenschaftlergruppe,1.95396765640349,-0.05250056672251927,-0.014636266627903316,0.05969319457436972,0.12358832089692665,teil wissenschaftlergruppe
wissenschaftlergruppe donnerstag,1.9465769282946273,-0.048710974375484065,-0.018288366073709622,0.06348278692140481,0.12737791324396192,wissenschaftlergruppe donnerstag
donnerstag die…,1.942286400716709,-0.046504401937322935,-0.02042745020652458,0.06568935935956605,0.12958448568212294,donnerstag die…
die… +4232,1.9407556453037837,-0.045715970870092895,-0.0211940253162075,0.06647779042679598,0.13037291674935295,die… +4232
kühlem,2.759803126456599,0.5269051342686839,-0.26565401365766467,-0.28560415063882055,-0.2217090243162635,kühlem
mit kühl,2.759803126456599,0.5269051342686839,-0.26565401365766467,-0.28560415063882055,-0.2217090243162635,mit kühl
Kopf,2.876270857474632,0.5738417979421547,-0.2994532239681111,-0.3269394184099762,-0.2630442920874192,Kopf
kühl kopf,2.876270857474632,0.5738417979421547,-0.2994532239681111,-0.3269394184099762,-0.2630442920874192,kühl kopf
kopf winter,3.7191852756597856,0.8129090448793962,-0.5380291204337107,-0.583949436826954,-0.5200543105043969,kopf winter
winter warum,3.0974374407503835,0.6365749153773733,-0.3436885839906068,-0.40101994207437264,-0.3371248157518158,winter warum
warum berliner,2.87594162756695,0.5321645743757384,-0.253231611393605,-0.32682494770539144,-0.26292982138283455,warum berliner
berliner seit,2.785551009013369,0.4700258757979032,-0.2042545437225578,-0.2948905070955056,-0.2309953807729487,berliner seit
seit fast,2.7550746048407615,0.44167677961424906,-0.18254741278197018,-0.2838893264831604,-0.21999420016060348,seit fast
fünf jahr,3.085059292916728,0.42792761954473973,-0.12744536726800654,-0.3970156813666813,-0.33312055504412413,fünf jahr
jahr heiz,2.7134091520326096,0.33439966567569157,-0.10038293715329022,-0.26865063841342585,-0.204755512090869,jahr heiz
Swen,3.1693255591233895,0.3605645629553075,-0.06512767836576584,-0.4239636123267274,-0.36006848600417035,Swen
heiz swen,2.7243492602331076,0.3077372751234439,-0.07936258507427313,-0.2726744004608346,-0.20877927413827752,heiz swen
Hubrich,3.180972642423329,0.3419621554304467,-0.050398128080957165,-0.4276318168709155,-0.3637366905483585,Hubrich
swen hubrich,3.180972642423329,0.3419621554304467,-0.050398128080957165,-0.4276318168709155,-0.3637366905483585,swen hubrich
hubrich schon,2.8275080657838036,0.21814454809170933,-0.007114701286320703,-0.3098405860722604,-0.24594545974970322,hubrich schon
schon lang,2.9143908003258683,0.17247406411613436,0.02939638426701678,-0.3401056145280205,-0.2762104882054635,schon lang
lang gaskrise,3.6227712310750175,-0.07444778444217498,0.19849225508635307,-0.5576840708604714,-0.49378894453791466,lang gaskrise
aufgehört,2.9762009433334122,0.10443999470678648,0.07182504273223266,-0.3610924404206989,-0.2971973140981418,aufgehört
gaskrise aufhör,2.9762009433334122,0.10443999470678648,0.07182504273223266,-0.3610924404206989,-0.2971973140981418,gaskrise aufhör
aufhör heiz,2.7187512567788104,0.17229679215469984,0.006441375940371549,-0.27061748256614476,-0.20672235624358778,aufhör heiz
erzählt,2.610278459711443,0.19609073465386534,-0.02217087656958739,-0.2299017096362155,-0.16600658331365858,erzählt
erzähl komm,2.4882534130661864,0.21604415544435696,-0.053048190651000166,-0.1820258282643584,-0.11813070194180138,erzähl komm
komm tu,2.428298072194018,0.22218812503033972,-0.06699947123234916,-0.15763543460529691,-0.09374030828274009,komm tu
tu wohnung,2.3730485607481904,0.2252304148131496,-0.07878598326088575,-0.1346202455557126,-0.07072511923315573,tu wohnung
wohnung trotzdem,2.3549515585370457,0.22562987486901556,-0.08238563328686369,-0.12696496208141228,-0.06306983575885532,wohnung trotzdem
trotzdem warm,2.336611742663542,0.22571863146922788,-0.08589082827784036,-0.11914671127054853,-0.0552515849479915,trotzdem warm
warm bleib,2.3272122340708266,0.2256380988078371,-0.08762969518268507,-0.11511588962455013,-0.051220763301993114,warm bleib
die heizung,2.3065939744878956,0.22515610506320766,-0.09130298585511808,-0.10621677096248332,-0.0423216446399264,die heizung
heizung aufdreh,2.29415619223299,0.22465919741333243,-0.09342304375916921,-0.10080990812279207,-0.036914781800235046,heizung aufdreh
das komm,2.2731522656293257,0.22346135914950765,-0.09683556101897349,-0.09161233591292085,-0.027717209590363896,das komm
komm swen,2.2605653420958673,0.22252465080823766,-0.09877801410815608,-0.08605973781933429,-0.022164611496777287,komm swen
Freundin,2.2350481030326548,0.22011466248817757,-0.10247657838820329,-0.07470755489153713,-0.010812428568980183,Freundin
hubrich freundin,2.2350481030326548,0.22011466248817757,-0.10247657838820329,-0.07470755489153713,-0.010812428568980183,hubrich freundin
selten,2.2261489796693303,0.21911154800757607,-0.103690490136045,-0.07071798213693119,-0.006822855814374241,selten
freundin selten,2.2261489796693303,0.21911154800757607,-0.103690490136045,-0.07071798213693119,-0.006822855814374241,freundin selten
selten frage,2.2168647973185673,0.21797463552723412,-0.10491489378592884,-0.06653874870219952,-0.002643622379642662,selten frage
die beiden,2.207308323264273,0.2167075214110979,-0.10613034650886306,-0.06221862439561972,0.0016765019269371967,die beiden
beiden heiz,2.2015505934669792,0.21589647803439374,-0.10684068948954095,-0.059606731758863225,0.004288394563693891,beiden heiz
heiz wohnung,2.1922088363570778,0.2145041500591104,-0.10795811596781972,-0.0553544410563091,0.008540685266247725,heiz wohnung
wohnung schon,2.1863205806116506,0.21357781839292606,-0.10864018297122162,-0.0526648351478806,0.01123029117467632,wohnung schon
seit fünf,2.178626520084857,0.21231046315063865,-0.10950555251804547,-0.04913944603410069,0.014755680288456247,seit fünf
jahr kaum,2.170716979496692,0.21094021226002113,-0.11036470319248846,-0.04550232272649663,0.01839280359606043,jahr kaum
Ursprünglich,2.1638686079055085,0.20969847532279803,-0.1110837516692907,-0.04234244635473976,0.021552679967817144,Ursprünglich
ursprünglich sei,2.156223784598927,0.20825154900368725,-0.1118593294307293,-0.03880324830438499,0.02509187801817183,ursprünglich sei
sei entscheidung,2.151741079211094,0.20737324177987854,-0.11230087358589023,-0.03672212315714705,0.02717300316541004,sei entscheidung
entscheidung mehr,2.141706332849128,0.20532691991844096,-0.11325404792418298,-0.03204766756427303,0.03184745875828398,entscheidung mehr
+338,2.3228354559432742,0.12043457203869612,-0.024342843232787244,-0.11323342315890808,-0.0493382968363511,+338
mehr +338,2.1362552492849343,0.20416877806223444,-0.11375153378385197,-0.02949921713536987,0.03439590918718703,mehr +338
+338 chars,2.3188242176489067,0.12052002116565945,-0.025116401963607943,-0.11150505892068799,-0.04760993259813093,+338 chars
energiekrise bundestag,2.1312544543357475,-0.13934931780322676,-0.0695971618722219,-0.027155556506337705,0.5974676266504098,energiekrise bundestag
beschließt,3.535512266973343,-0.10584533260051907,0.13712749924227732,-0.5333030061613515,0.09562611304939615,beschließt
bundestag beschließ,2.1379912628389155,-0.14250529173450605,-0.06763666472839534,-0.03031153043761688,0.5986175887731309,bundestag beschließ
AKW-Laufzeitverlängerung,2.145926614068162,-0.14621001275544376,-0.06529198381178546,-0.034016251458554705,0.599790122896674,AKW-Laufzeitverlängerung
beschließ akw-laufzeitverlängerung,2.145926614068162,-0.14621001275544376,-0.06529198381178546,-0.034016251458554705,0.599790122896674,beschließ akw-laufzeitverlängerung
akw-laufzeitverlängerung bis,2.1664364308507515,-0.15572218564774737,-0.0590688365754447,-0.04352842435085817,0.6019555213414083,akw-laufzeitverlängerung bis
bis mitte,2.1700976087895505,-0.15741071329457557,-0.05793522828650822,-0.04521695199768629,0.6022173121688748,bis mitte
mitte april,2.175819958020749,-0.16004415143520598,-0.0561507768823646,-0.04785039013831695,0.6025544284863396,mitte april
april soll,2.181842124135009,-0.16280809679605823,-0.05425695334781518,-0.05061433549916911,0.6028167400347626,april soll
soll drei,2.1937619412124634,-0.16825641724976995,-0.05046404369681565,-0.056062655952880826,0.6030675783142149,soll drei
verbleibenden,2.1996045644407687,-0.1709161665172816,-0.048585090436294644,-0.05872240522039254,0.6030657151228851,verbleibenden
drei verbleibend,2.1996045644407687,-0.1709161665172816,-0.048585090436294644,-0.05872240522039254,0.6030657151228851,drei verbleibend
verbleibend atomkraftwerk,2.2176504483874364,-0.17908684459196209,-0.04270996283709433,-0.06689308329507294,0.6025745423786543,verbleibend atomkraftwerk
Isar,2.2404362527849813,-0.18930916835691158,-0.03516578929469838,-0.07711540706002261,0.6009960095047163,Isar
atomkraftwerk isar,2.2404362527849813,-0.18930916835691158,-0.03516578929469838,-0.07711540706002261,0.6009960095047163,atomkraftwerk isar
Neckarwestheim,2.25448365736931,-0.19555953570391102,-0.030462669702981688,-0.08336577440702195,0.5995454053350578,Neckarwestheim
isar neckarwestheim,2.25448365736931,-0.19555953570391102,-0.030462669702981688,-0.08336577440702195,0.5995454053350578,isar neckarwestheim
Emsland,2.30042795645138,-0.21573373939374868,-0.014930489574011935,-0.10353997809685957,0.592661036372226,Emsland
neckarwestheim emsland,2.30042795645138,-0.21573373939374868,-0.014930489574011935,-0.10353997809685957,0.592661036372226,neckarwestheim emsland
emsland nutz,2.322855577561165,-0.22543584694227997,-0.007326180512826836,-0.11324208564539105,0.588307397075881,emsland nutz
das parlament,2.4000820363503417,-0.2581414843271705,0.01855736323821435,-0.14594772303028147,0.5697459948070677,das parlament
parlament außerdem,2.489007732768127,-0.2945226959025118,0.04714925647027333,-0.18232893460562286,0.5439945468710489,parlament außerdem
außerdem erst,2.6402453085117994,-0.35351039847708526,0.0916657518509483,-0.24131663718019622,0.49548359073320086,außerdem erst
erst stufe,5.1872034415860195,0.07410347602269753,0.1458723823917072,-0.9166395204835625,-0.17478872674226847,erst stufe
gebilligt,2.6680121995155934,-0.3639722663198179,0.09257483603771435,-0.25177850502292876,0.5127764634535568,gebilligt
gaspreisbremse billig,2.6680121995155934,-0.3639722663198179,0.09257483603771435,-0.25177850502292876,0.5127764634535568,gaspreisbremse billig
wodurch,2.533293062340749,-0.3121586277981977,0.048166544059668755,-0.1999648665013088,0.5755432846990731,wodurch
billig wodurch,2.533293062340749,-0.3121586277981977,0.048166544059668755,-0.1999648665013088,0.5755432846990731,billig wodurch
wodurch bürger,2.4534238358512566,-0.280123098750367,0.01652271556139049,-0.16792933745347804,0.6203093068629734,wodurch bürger
bürger entlast,2.421946050224322,-0.26720993574088714,0.0022667892293166234,-0.15501617444399812,0.6410654757449604,bürger entlast
entlast soll,2.370146228437793,-0.24559021875128265,-0.02512537578889573,-0.13339645745439363,0.6831890017565455,entlast soll
Gute,2.596081702872239,0.5492344306579308,-0.31958046547769176,-0.22444807539553213,-0.1605529490729752,Gute
gut lösung,2.6545717942910136,0.5765829568369978,-0.3407177037600447,-0.24672816338145054,-0.1828330370588935,gut lösung
lösung teuer-winter,3.0267587091972206,0.7162713138835691,-0.4683620254314381,-0.3779371184583416,-0.3140419921357847,lösung teuer-winter
Schwimmbad,3.3199546682142933,0.6548985548955124,-0.33857004274016866,-0.4703959331307811,-0.40650080680822404,Schwimmbad
dieses schwimmbad,2.7231801170420256,0.5999053550884529,-0.35676724896714507,-0.2722451624969568,-0.20835003617439987,dieses schwimmbad
schwimmbad biet,2.5902561047509676,0.534273852084399,-0.3036909485130764,-0.22220155741408426,-0.15830643109152737,schwimmbad biet
Extra-Duschtarif,2.536559925544253,0.5036751579695974,-0.2807351636654412,-0.20125360748194812,-0.1373584811593912,Extra-Duschtarif
biet extra-duschtarif,2.536559925544253,0.5036751579695974,-0.2807351636654412,-0.20125360748194812,-0.1373584811593912,biet extra-duschtarif
extra-duschtarif deutschland,2.549671727435387,0.5051837304509422,-0.2797861486939789,-0.20640942099221862,-0.14251429466966156,extra-duschtarif deutschland
steuert,3.562871827357792,0.6918745920305732,-0.36070391342912345,-0.5410117171879137,-0.47711659086535685,steuert
deutschland steuer,3.562871827357792,0.6918745920305732,-0.36070391342912345,-0.5410117171879137,-0.47711659086535685,deutschland steuer
steuer teuer-winter,4.286730783635,0.8366450680628266,-0.525083742288209,-0.7259691917795278,-0.6620740654569708,steuer teuer-winter
gut idee,3.615887251217044,0.6527732657748294,-0.3035353876847223,-0.5557820659654713,-0.4918869396429144,gut idee
idee gefragt,2.605289440093371,0.5124972830609688,-0.27705638378579694,-0.22798858292189086,-0.1640934565993339,idee gefragt
gefragt schon,2.4627202497802867,0.4122935687452254,-0.20579499995993208,-0.17171133604751704,-0.10781620972496012,gefragt schon
schon find,3.3915751267223313,0.4371339611437403,-0.10389820668739351,-0.49173925708006794,-0.42784413075751104,schon find
Herner,2.4196560513788508,0.3686301178197504,-0.17627387158831445,-0.15407020698604418,-0.09017508066348721,Herner
vom herner,2.4196560513788508,0.3686301178197504,-0.17627387158831445,-0.15407020698604418,-0.09017508066348721,vom herner
herner schwimmbad,2.441529399365517,0.37884902805423604,-0.1806657430322669,-0.16306945041272494,-0.09917432409016798,herner schwimmbad
Wananas,2.485679156346196,0.3994209465754529,-0.1900435078870118,-0.1809907290088254,-0.11709560268626848,Wananas
schwimmbad wananas,2.485679156346196,0.3994209465754529,-0.1900435078870118,-0.1809907290088254,-0.11709560268626848,schwimmbad wananas
wananas etwa,2.52630765438053,0.4182349051589634,-0.19923643223467638,-0.19720361604314954,-0.13330848972059264,wananas etwa
Herne,2.5583914698306747,0.4329725721867384,-0.20684223578785288,-0.20982353335866238,-0.14592840703610546,Herne
NRW,2.602786603562915,0.45313492025741425,-0.21781623365671432,-0.2270274461404192,-0.1631323198178623,NRW
herne nrw,2.602786603562915,0.45313492025741425,-0.21781623365671432,-0.2270274461404192,-0.1631323198178623,herne nrw
nrw deutschland,2.6407117152130897,0.4700998770737552,-0.22755482562984194,-0.24149327436940554,-0.17759814804684868,nrw deutschland
idee frag,2.782369101838339,0.4467383018384249,-0.18307374297714457,-0.2937475641444348,-0.2298524378218779,idee frag
frag schon,2.753538968523881,0.30806791509284104,-0.07560095336177675,-0.28333178642840495,-0.21943666010584797,frag schon
familie gasheizung,3.6337435035086725,-0.06454582465315503,0.1954681364296607,-0.5607081895171637,-0.4968130631946067,familie gasheizung
gasheizung geb,2.9267137326172805,0.12884521445322222,0.054280230446398375,-0.3443250050574203,-0.2804298787348634,gasheizung geb
geb jahr,2.6810223402023117,0.1895517374951028,-0.008511585893187311,-0.25664299645416483,-0.19274787013160777,geb jahr
jahr tag,2.587857486144031,0.20766167894096485,-0.03246294273952495,-0.22127511239259398,-0.15737998607003684,jahr tag
"10,21",2.561765175848738,0.2119613986832886,-0.03900331393392799,-0.21114134714436006,-0.14724622082180308,"10,21"
"tag 10,21",2.561765175848738,0.2119613986832886,-0.03900331393392799,-0.21114134714436006,-0.14724622082180308,"tag 10,21"
"10,21 euro",2.5277714098945627,0.2169615011653765,-0.04734806421146624,-0.19778285334290044,-0.13388772702034335,"10,21 euro"
euro fürs,2.503138914655912,0.22012123026705582,-0.05324269299844281,-0.18799031462078303,-0.12409518829822605,euro fürs
Heiz…,2.4811599363667196,0.2225862701145654,-0.058375605192101936,-0.1791709715565537,-0.11527584523399668,Heiz…
fürs heiz…,2.4811599363667196,0.2225862701145654,-0.058375605192101936,-0.1791709715565537,-0.11527584523399668,fürs heiz…
+844,2.453958254344474,0.22514448431329961,-0.06454044851447734,-0.16814713932237998,-0.10425201299982295,+844
heiz… +844,2.453958254344474,0.22514448431329961,-0.06454044851447734,-0.16814713932237998,-0.10425201299982295,heiz… +844
+844 chars,2.4366082789639028,0.22647648782676558,-0.06835274594622276,-0.16105182713288788,-0.09715670081033091,+844 chars
Heizkosten-Vergleich,4.06892205315147,-0.7860166783143475,-0.4321640254679898,1.247223374987432,-0.6099277906949014,Heizkosten-Vergleich
heizkosten-vergleich neu,3.561344839435282,-0.652776803160255,-0.014470620714402799,0.748477234719247,-0.47668791554080897,heizkosten-vergleich neu
neu gasheizung,3.9741851422570593,-0.7624582971780248,0.10591179006568864,0.5846775963442524,-0.5863694095585787,neu gasheizung
gasheizung neu,3.0650766183407967,-0.5027111326478871,-0.05753498231985359,0.7205608999260461,-0.32662224502844117,gasheizung neu
Wärmepumpe,4.822221524606355,-0.9558732848480574,-0.051395950363357,0.7102550684875987,0.30423362140191396,Wärmepumpe
neu wärmepumpe,2.969017571302537,-0.47086967976508226,-0.07349495314534982,0.7232374921299342,-0.29478079214563635,neu wärmepumpe
wärmepumpe kost,2.7646097863815737,-0.39953806467727504,-0.10289225036551748,0.7149786839173706,-0.22344917705782918,wärmepumpe kost
Heizungstausch,3.0215761749031302,-0.48841717320235817,-0.1024205903729146,0.7806221674512427,-0.31232828558291204,Heizungstausch
bei heizungstausch,2.611732892357131,-0.3426525101983371,-0.11978492773415775,0.6940717858965137,-0.16656362257889118,bei heizungstausch
Wahl,2.6610121906841298,-0.36134513897155857,-0.0646993246598009,0.6173197144873089,-0.18525625135211257,Wahl
heizungstausch wahl,2.6610121906841298,-0.36134513897155857,-0.0646993246598009,0.6173197144873089,-0.18525625135211257,heizungstausch wahl
wahl heizung,2.611732892357131,-0.3426525101983371,-0.11978492773415775,0.6940717858965137,-0.16656362257889118,wahl heizung
heizung hoch,2.822384913375181,-0.42022080724311134,0.014272177714134733,0.5161586748282211,-0.24413191962366526,heizung hoch
gaspreis besonders,2.909359331858675,-0.450571461815944,0.06022753498476387,0.44001579858389506,-0.2744825741964979,gaspreis besonders
besonders wichtig,2.7286635594908195,-0.386450516430466,0.010924210189266526,0.48997274055279416,-0.21036162881102005,besonders wichtig
was mieter,2.604822014191789,-0.34000291392945214,-0.025046991431461663,0.5193835605133278,-0.1639140263100062,was mieter
vermieter fall,2.462669823006504,-0.2838846210884998,-0.06577495465904654,0.5420975560578521,-0.10779573346905374,vermieter fall
fall zahl,2.4462932888722966,-0.27721250132959185,-0.0702187419819555,0.5435518801396375,-0.10112361371014587,fall zahl
düsseldorf wer,2.379604408984418,-0.24957282490057076,-0.08732637977437968,0.5461636111391526,-0.07348393728112475,düsseldorf wer
wer kosten,2.3713300390588565,-0.24608956139432245,-0.08931647130288481,0.5460777636423477,-0.0700006737748766,wer kosten
kosten spar,2.3577799826833337,-0.2403590567565761,-0.09250245999282167,0.5457239606358081,-0.06427016913712999,kosten spar
spar mach,2.3352711326346856,-0.2307665668846811,-0.09758205839139673,0.5445275178522796,-0.05467767926523522,spar mach
mach derzeit,2.318429347952749,-0.2235285169587509,-0.1011974408777639,0.5431131103712938,-0.04743962933930484,mach derzeit
derzeit gedanke,2.3072264826024065,-0.21868471203049933,-0.10350965316280106,0.5419165117642107,-0.04259582441105344,derzeit gedanke
übers,2.2955248170128413,-0.21360006155136102,-0.10584281435326133,0.5404422914819533,-0.037511173931915116,übers
gedanke übers,2.2955248170128413,-0.21360006155136102,-0.10584281435326133,0.5404422914819533,-0.037511173931915116,gedanke übers
